ID,Gender,Age,Ethnicity,Education,Country,CountryPP,EstimatedIncome,NScore,EScore,OScore,AScore,CScore,Impulsivity,SensationSeeking,Alcohol,Amphet,Amyl,Benzos,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1166,M,Ag2,WH,Ed5,United States of America,58669,2852,44,32,49,39,49,6,5,CL5,CL0,CL0,CL5,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL5,CL3,CL1,CL0,CL0
1167,M,Ag3,WH,Ed7,United States of America,58669,3492,32,36,52,48,28,8,10,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL2,CL3,CL0,CL0,CL4,CL3,CL0,CL1
1168,M,Ag2,WH,Ed7,United States of America,58669,2852,41,33,53,41,46,3,6,CL5,CL1,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL4,CL0,CL4,CL1,CL0,CL0
1169,M,Ag1,WH,Ed4,United States of America,58669,1678,44,38,55,38,34,6,8,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL3,CL2,CL0,CL0
1170,M,Ag4,WH,Ed6,United States of America,58669,3508,40,39,45,30,34,5,7,CL5,CL6,CL2,CL3,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL2,CL0,CL2,CL3,CL2,CL1,CL0,CL0
1171,F,Ag3,WH,Ed7,United States of America,58669,3492,25,48,55,51,44,2,5,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL2,CL0,CL2,CL1,CL2,CL0,CL1,CL0,CL2,CL5,CL0,CL0
1172,M,Ag3,WH,Ed5,United States of America,58669,3492,37,36,46,38,43,2,7,CL3,CL0,CL0,CL5,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL2,CL6,CL0,CL1
1173,M,Ag1,WH,Ed5,United States of America,58669,1678,33,41,39,47,48,6,7,CL5,CL3,CL0,CL3,CL6,CL6,CL5,CL3,CL0,CL3,CL4,CL3,CL2,CL0,CL3,CL2,CL3,CL0,CL3
1174,F,Ag1,WH,Ed5,United States of America,58669,1678,40,41,55,47,46,1,6,CL4,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL0,CL3,CL0,CL2
1175,M,Ag1,OT,Ed5,United States of America,58669,1678,36,34,52,41,49,3,8,CL4,CL5,CL0,CL6,CL6,CL6,CL6,CL6,CL1,CL3,CL3,CL3,CL2,CL3,CL3,CL3,CL6,CL0,CL0
1176,M,Ag2,WH,Ed8,United States of America,58669,2852,39,34,46,37,49,8,10,CL6,CL6,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL5,CL0,CL0
1177,M,Ag1,OT,Ed5,United States of America,58669,1678,23,40,40,48,40,3,8,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL4,CL2,CL3,CL0,CL0,CL0
1179,F,Ag2,WH,Ed5,United States of America,58669,2852,31,42,47,53,43,7,7,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
1180,F,Ag2,WH,Ed8,United States of America,58669,2852,55,43,57,24,32,8,10,CL4,CL6,CL0,CL4,CL6,CL4,CL6,CL4,CL0,CL1,CL3,CL1,CL4,CL1,CL4,CL0,CL3,CL0,CL2
1181,M,Ag1,WH,Ed5,United States of America,58669,1678,28,38,42,48,40,3,2,CL0,CL3,CL0,CL4,CL6,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL6,CL3,CL0,CL0,CL0
1182,M,Ag1,WH,Ed5,United States of America,58669,1678,34,28,48,39,40,2,7,CL2,CL0,CL0,CL0,CL3,CL6,CL6,CL0,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL0,CL0
1184,F,Ag2,WH,Ed6,Australia,49901,4894.1289062,40,37,42,56,36,5,6,CL6,CL3,CL2,CL3,CL6,CL4,CL6,CL3,CL0,CL3,CL0,CL4,CL4,CL4,CL3,CL4,CL5,CL0,CL0
1185,M,Ag1,WH,Ed7,United States of America,58669,1678,31,47,52,41,53,2,5,CL5,CL3,CL0,CL3,CL6,CL6,CL5,CL0,CL0,CL4,CL0,CL4,CL3,CL3,CL0,CL3,CL0,CL0,CL0
1186,M,Ag4,WH,Ed2,United States of America,58669,3508,34,31,45,49,44,3,8,CL4,CL1,CL0,CL5,CL6,CL5,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL1,CL0,CL1
1187,M,Ag1,WH,Ed5,United States of America,58669,1678,44,38,50,37,35,6,8,CL5,CL5,CL0,CL3,CL6,CL5,CL5,CL0,CL0,CL3,CL3,CL0,CL4,CL0,CL4,CL0,CL6,CL0,CL3
1189,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,48,38,52,46,42,4,6,CL5,CL0,CL2,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL1
1190,F,Ag5,WH,Ed9,United States of America,58669,3644,32,43,49,40,42,3,6,CL6,CL1,CL2,CL2,CL6,CL6,CL6,CL2,CL1,CL2,CL1,CL1,CL5,CL2,CL0,CL3,CL6,CL0,CL0
1191,M,Ag1,WH,Ed5,Canada,46059,1288.081665,25,49,49,39,42,7,7,CL4,CL4,CL0,CL0,CL6,CL6,CL5,CL6,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL3,CL6,CL0,CL0
1192,M,Ag1,WH,Ed8,United States of America,58669,1678,18,42,51,54,48,2,4,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL0,CL2,CL0,CL0
1193,F,Ag1,WH,Ed5,United States of America,58669,1678,42,44,49,44,22,8,9,CL3,CL6,CL2,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL4,CL4,CL0,CL2,CL0,CL4,CL0,CL0
1194,M,Ag1,WH,Ed4,Canada,46059,1288.081665,51,29,49,46,33,8,9,CL6,CL6,CL2,CL5,CL4,CL6,CL4,CL3,CL2,CL3,CL0,CL3,CL0,CL0,CL0,CL3,CL6,CL0,CL0
1195,M,Ag1,WH,Ed5,United States of America,58669,1678,14,47,53,53,38,4,7,CL5,CL3,CL0,CL0,CL4,CL5,CL4,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL0,CL5,CL0,CL0
1196,M,Ag3,WH,Ed7,United States of America,58669,3492,39,41,51,36,45,5,9,CL5,CL2,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1197,M,Ag1,WH,Ed5,United States of America,58669,1678,45,37,46,40,29,6,7,CL5,CL3,CL0,CL5,CL6,CL2,CL6,CL0,CL0,CL5,CL0,CL0,CL5,CL2,CL0,CL5,CL5,CL0,CL0
1198,M,Ag1,WH,Ed5,United States of America,58669,1678,41,38,42,38,38,3,8,CL4,CL3,CL0,CL0,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL3,CL5,CL0,CL0
1199,M,Ag2,WH,Ed7,Canada,46059,3479.4934082,27,38,45,30,40,5,1,CL0,CL6,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1200,M,Ag2,WH,Ed2,United States of America,58669,2852,32,21,41,43,44,1,3,CL5,CL0,CL0,CL3,CL6,CL6,CL3,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL5,CL3,CL6,CL0,CL0
1201,M,Ag1,WH,Ed5,United States of America,58669,1678,55,19,37,45,27,5,9,CL3,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL3,CL6,CL0,CL0
1203,M,Ag1,WH,Ed5,United States of America,58669,1678,39,46,57,38,37,7,10,CL5,CL4,CL4,CL4,CL5,CL6,CL4,CL5,CL0,CL4,CL6,CL0,CL4,CL3,CL4,CL4,CL5,CL0,CL0
1204,M,Ag1,WH,Ed5,United States of America,58669,1678,29,45,48,36,36,3,8,CL6,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL2,CL0,CL4,CL2,CL4,CL2,CL3,CL2,CL0,CL0
1205,M,Ag1,WA,Ed4,United States of America,58669,1678,40,43,44,34,40,5,9,CL5,CL3,CL0,CL4,CL6,CL6,CL0,CL3,CL3,CL3,CL5,CL3,CL3,CL3,CL5,CL3,CL6,CL0,CL3
1206,M,Ag2,WH,Ed5,United States of America,58669,2852,44,30,49,36,33,4,8,CL3,CL2,CL0,CL5,CL6,CL6,CL4,CL3,CL0,CL2,CL0,CL0,CL2,CL2,CL5,CL2,CL6,CL0,CL2
1207,F,Ag1,WH,Ed4,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,26,36,46,29,31,7,7,CL5,CL0,CL0,CL0,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL2
1208,M,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,31,50,55,52,50,3,5,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1209,M,Ag1,OT,Ed6,United States of America,58669,1678,37,40,51,28,51,6,10,CL6,CL0,CL2,CL3,CL6,CL6,CL5,CL3,CL3,CL0,CL4,CL0,CL3,CL4,CL0,CL5,CL0,CL0,CL0
1210,M,Ag1,WB,Ed5,Canada,46059,1288.081665,22,33,50,36,39,5,7,CL3,CL3,CL0,CL0,CL3,CL3,CL5,CL0,CL2,CL3,CL0,CL5,CL5,CL3,CL0,CL3,CL3,CL0,CL0
1211,M,Ag4,WH,Ed7,Australia,49901,5747.7993164,26,44,43,36,47,6,8,CL5,CL4,CL2,CL4,CL6,CL3,CL5,CL3,CL0,CL4,CL0,CL0,CL1,CL3,CL0,CL0,CL0,CL0,CL0
1212,M,Ag1,WH,Ed5,Canada,46059,1288.081665,23,47,50,39,36,6,7,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL2,CL0,CL0
1214,F,Ag1,WH,Ed5,Canada,46059,1288.081665,45,41,50,42,26,1,7,CL4,CL6,CL0,CL0,CL5,CL3,CL4,CL3,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL4,CL0,CL2
1215,M,Ag1,WH,Ed5,Australia,49901,2483.6679688,33,41,50,40,42,4,8,CL5,CL4,CL3,CL4,CL6,CL6,CL6,CL0,CL2,CL4,CL0,CL2,CL4,CL5,CL0,CL4,CL5,CL0,CL4
1216,F,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,43,43,36,37,43,7,8,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1217,M,Ag2,WH,Ed6,United States of America,58669,2852,48,36,52,43,35,6,8,CL6,CL6,CL0,CL5,CL6,CL6,CL6,CL2,CL0,CL2,CL2,CL0,CL5,CL4,CL5,CL3,CL6,CL0,CL0
1218,M,Ag1,WH,Ed6,Canada,46059,1288.081665,34,49,55,44,31,5,8,CL5,CL4,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL5,CL0,CL0,CL4,CL3,CL0,CL3,CL0,CL0,CL0
1219,M,Ag1,WH,Ed5,United States of America,58669,1678,40,44,44,37,42,4,8,CL5,CL4,CL3,CL2,CL5,CL5,CL6,CL2,CL0,CL4,CL0,CL0,CL5,CL3,CL0,CL3,CL3,CL0,CL0
1220,F,Ag2,WH,Ed8,United States of America,58669,2852,39,48,45,38,34,4,4,CL5,CL5,CL0,CL5,CL5,CL5,CL6,CL4,CL0,CL3,CL0,CL3,CL0,CL2,CL4,CL4,CL2,CL0,CL0
1222,F,Ag1,WH,Ed6,United States of America,58669,1678,46,46,48,32,35,6,7,CL4,CL3,CL0,CL6,CL4,CL5,CL5,CL3,CL0,CL3,CL2,CL0,CL3,CL0,CL6,CL2,CL6,CL0,CL2
1223,F,Ag1,WH,Ed4,United States of America,58669,1678,46,38,47,33,37,6,9,CL6,CL3,CL0,CL3,CL5,CL6,CL5,CL4,CL0,CL6,CL0,CL0,CL6,CL4,CL0,CL3,CL6,CL0,CL3
1224,M,Ag1,WH,Ed5,United States of America,58669,1678,33,44,48,40,42,7,9,CL5,CL3,CL0,CL5,CL6,CL6,CL6,CL3,CL3,CL3,CL0,CL3,CL3,CL3,CL5,CL3,CL6,CL0,CL0
1225,M,Ag2,WH,Ed9,United States of America,58669,2852,31,22,30,42,41,3,2,CL5,CL0,CL2,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1226,F,Ag1,WH,Ed5,United States of America,58669,1678,45,38,46,43,39,3,5,CL5,CL2,CL0,CL0,CL5,CL3,CL5,CL0,CL0,CL3,CL0,CL0,CL5,CL0,CL4,CL3,CL0,CL0,CL0
1227,M,Ag1,WH,Ed7,United States of America,58669,1678,42,49,50,44,48,4,10,CL6,CL5,CL0,CL4,CL6,CL5,CL3,CL4,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL3,CL6,CL0,CL2
1228,F,Ag2,WH,Ed7,United States of America,58669,2852,41,44,54,42,31,5,5,CL5,CL3,CL0,CL3,CL6,CL6,CL4,CL2,CL2,CL2,CL0,CL2,CL2,CL2,CL2,CL2,CL3,CL0,CL0
1229,M,Ag3,WH,Ed2,United States of America,58669,3492,47,36,47,47,30,1,5,CL2,CL2,CL0,CL2,CL3,CL3,CL6,CL2,CL2,CL3,CL1,CL0,CL2,CL1,CL0,CL1,CL6,CL0,CL1
1230,M,Ag1,WB,Ed5,United States of America,58669,1678,26,52,54,44,46,5,7,CL3,CL0,CL0,CL0,CL3,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
1231,F,Ag1,WH,Ed4,United States of America,58669,1678,37,41,53,40,41,4,6,CL6,CL3,CL0,CL2,CL4,CL6,CL5,CL3,CL3,CL3,CL0,CL3,CL3,CL3,CL2,CL3,CL3,CL0,CL0
1234,M,Ag1,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,43,37,50,47,41,4,7,CL5,CL4,CL4,CL3,CL6,CL4,CL4,CL5,CL0,CL4,CL0,CL5,CL5,CL0,CL5,CL3,CL6,CL0,CL0
1235,M,Ag1,WH,Ed5,United States of America,58669,1678,36,32,46,45,46,1,1,CL4,CL2,CL0,CL3,CL2,CL6,CL4,CL3,CL0,CL3,CL0,CL0,CL0,CL3,CL3,CL3,CL3,CL0,CL0
1236,M,Ag5,WH,Ed8,United States of America,58669,3644,37,44,50,41,46,3,3,CL5,CL1,CL1,CL3,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL1
1237,F,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,21,45,54,47,42,3,1,CL5,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1238,M,Ag1,WH,Ed7,United States of America,58669,1678,36,45,52,40,50,4,4,CL4,CL0,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0
1239,M,Ag2,WH,Ed4,United States of America,58669,2852,39,42,52,50,36,5,6,CL5,CL2,CL5,CL2,CL6,CL6,CL5,CL2,CL1,CL3,CL0,CL0,CL4,CL3,CL0,CL2,CL6,CL0,CL2
1240,F,Ag1,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,35,41,49,34,45,5,8,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1241,F,Ag4,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,40,40,48,47,42,5,4,CL2,CL1,CL0,CL5,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
1242,F,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,46,30,43,42,35,3,4,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1243,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,24,45,37,36,41,3,7,CL3,CL2,CL1,CL1,CL6,CL1,CL4,CL2,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL1
1244,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,27,26,36,52,48,1,4,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
1245,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,41,40,39,44,31,2,4,CL6,CL3,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL1
1246,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,24,51,46,44,54,1,3,CL4,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1247,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,24,38,30,53,32,1,1,CL3,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1248,M,Ag5,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,37,36,40,40,32,5,6,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1249,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,30,38,44,51,46,1,5,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1250,F,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,31,39,55,43,48,8,8,CL5,CL0,CL0,CL3,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
1251,F,Ag3,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,27,39,49,40,49,2,4,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1252,F,Ag4,WA,Ed9,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,43,39,54,40,47,5,8,CL6,CL1,CL0,CL3,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1253,F,Ag3,WH,Ed3,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,39,28,32,36,31,1,0,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1254,F,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,32,31,32,45,40,1,2,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1255,F,Ag2,OT,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,36,34,44,40,37,3,5,CL3,CL0,CL0,CL3,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1256,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,49,35,48,52,43,1,4,CL6,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1257,F,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,26,36,46,34,46,6,7,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1258,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,50,31,41,37,42,2,4,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1259,F,Ag2,WH,Ed9,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,27,45,42,39,42,1,3,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1260,F,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,32,34,43,35,41,8,7,CL3,CL0,CL0,CL1,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1261,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,29,42,44,45,36,4,7,CL5,CL1,CL1,CL1,CL6,CL6,CL4,CL1,CL1,CL3,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
1262,F,Ag2,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,50,36,53,50,36,8,6,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1263,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,39,46,39,44,46,5,8,CL6,CL1,CL1,CL0,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1264,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,36,39,41,45,46,2,5,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
1265,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,32,34,38,47,42,5,7,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1266,F,Ag3,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,28,40,38,41,44,4,5,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1267,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,53,33,44,31,26,7,10,CL5,CL2,CL2,CL3,CL6,CL2,CL5,CL3,CL0,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL5,CL0,CL0
1268,F,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,37,32,43,47,44,1,0,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1269,F,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,40,40,38,32,42,4,7,CL5,CL2,CL0,CL0,CL5,CL0,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1270,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,35,37,43,54,44,1,4,CL5,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL1
1271,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,24,39,38,49,43,2,4,CL3,CL2,CL2,CL3,CL3,CL3,CL3,CL3,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL2,CL3,CL0,CL0
1272,F,Ag5,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,34,39,47,48,38,6,2,CL6,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1275,F,Ag3,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,26,41,49,41,46,3,5,CL5,CL1,CL1,CL0,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL1,CL0,CL0,CL1,CL3,CL0,CL0
1276,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,21,35,34,44,53,2,6,CL3,CL6,CL2,CL4,CL5,CL2,CL6,CL2,CL0,CL5,CL0,CL2,CL3,CL2,CL0,CL2,CL1,CL0,CL0
1277,M,Ag1,WH,Ed5,United States of America,58669,1678,31,47,50,39,33,5,9,CL5,CL3,CL0,CL0,CL5,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL4,CL5,CL2,CL0,CL5,CL0,CL0
1278,F,Ag2,WA,Ed5,United States of America,58669,2852,35,49,58,37,38,7,9,CL5,CL2,CL0,CL3,CL6,CL6,CL6,CL2,CL2,CL0,CL2,CL0,CL0,CL3,CL6,CL3,CL2,CL0,CL1
1279,F,Ag3,WH,Ed6,United States of America,58669,3492,25,38,51,49,49,1,6,CL4,CL1,CL0,CL2,CL4,CL4,CL4,CL2,CL1,CL1,CL1,CL0,CL0,CL1,CL1,CL2,CL6,CL0,CL0
1280,F,Ag1,AS,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,42,41,38,45,38,5,4,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4
1281,M,Ag1,AS,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,44,44,40,28,48,8,10,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1282,M,Ag1,WH,Ed5,United States of America,58669,1678,24,51,48,50,45,3,5,CL4,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL2,CL0,CL0,CL4,CL3,CL0,CL0
1283,F,Ag1,OT,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,23,40,47,44,40,2,6,CL4,CL5,CL3,CL4,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL3,CL5,CL0,CL0,CL5,CL6,CL0,CL0
